CASERNE,year,month,temperature_max,temperature_min,temperature_mean,precipitation_sum,wind_speed_max,wind_gusts_max,total_buildings,avg_floors,avg_units_per_building,median_construction_year,total_building_area,total_land_area,Commercial,Industrial,Infrastructure,Other,Public_Services,Recreational,Residential,Vacant_Unused,crime_count,méfait_count,introduction_count,vols_qualifiés_count,hydrant_count,population,area_square_km,lag1_incident_count,incident_count,risk_level
47,2008,2,5.8,-23.4,-9.2,92.5,26.7,58.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,8.0,2,Low
47,2008,3,5.1,-17.8,-5.7,132.3,41.4,95.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,2.0,4,Low
47,2008,4,21.7,-7.4,5.6,76.9,34.2,72.4,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,4.0,8,High
47,2008,5,22.6,-1.7,10.8,66.0,23.4,52.2,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,8.0,7,Medium
47,2008,6,28.2,9.4,17.8,146.9,22.7,55.1,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,7.0,14,High
47,2008,7,30.3,11.199999999999998,19.6,172.69999999999996,21.3,55.79999999999999,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,14.0,12,High
47,2008,8,27.0,10.1,18.0,75.9,23.4,60.1,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,12.0,7,Medium
47,2008,9,29.8,3.7,15.3,55.1,31.9,84.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,7.0,10,High
47,2008,10,20.0,-3.3,7.1,95.5,34.9,73.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,10.0,9,High
47,2008,11,15.5,-8.5,1.1,88.80000000000001,28.9,59.4,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,9.0,2,Low
47,2008,12,7.6,-23.1,-8.5,135.2,39.3,86.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136974.0,15.9,2.0,8,High
47,2009,1,-1.5,-33.9,-15.3,53.3,28.9,58.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,8.0,8,High
47,2009,2,6.3,-22.8,-8.5,73.2,28.2,61.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,8.0,4,Low
47,2009,3,13.0,-22.100000000000005,-3.1,45.70000000000001,36.7,75.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,4.0,6,Medium
47,2009,4,25.9,-5.3,5.7,72.7,29.8,61.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,6.0,11,High
47,2009,5,25.7,2.6,10.9,146.5,32.7,79.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,11.0,7,Medium
47,2009,6,28.5,4.2,16.0,91.9,23.8,49.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,7.0,8,High
47,2009,7,26.6,10.3,17.8,128.9,24.3,53.3,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,8.0,19,High
47,2009,8,29.3,9.1,19.2,89.89999999999999,25.5,64.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,19.0,6,Medium
47,2009,9,23.3,4.0,14.0,64.5,23.7,49.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,6.0,8,High
47,2009,10,14.4,-3.0,5.7,92.3,32.3,68.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,8.0,6,Medium
47,2009,11,15.8,-6.4,2.8,47.0,26.2,56.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,6.0,5,Medium
47,2009,12,5.3,-23.1,-7.4,93.0,32.1,65.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,133862.0,15.9,5.0,2,Low
47,2010,1,7.5,-22.7,-8.2,58.6,30.0,78.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,2.0,2,Low
47,2010,2,4.0,-20.3,-6.2,58.8,39.8,81.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,2.0,1,Low
47,2010,3,13.1,-11.3,0.9,40.5,31.4,65.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,1.0,4,Low
47,2010,4,23.3,-1.3,7.1,83.5,27.4,61.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,4.0,11,High
47,2010,5,32.2,-0.6,14.2,25.3,32.2,74.2,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,11.0,10,High
47,2010,6,27.0,8.5,16.9,113.8,25.8,60.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,10.0,10,High
47,2010,7,31.9,10.4,21.4,72.8,25.4,63.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,10.0,7,Medium
47,2010,8,29.7,10.699999999999998,19.1,110.90000000000002,23.3,52.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,7.0,6,Medium
47,2010,9,30.399999999999995,5.4,15.100000000000001,179.6,28.2,66.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,6.0,9,High
47,2010,10,16.9,-1.0,7.4,120.7,30.0,60.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,9.0,4,Low
47,2010,11,10.1,-8.1,1.0,103.7,29.5,64.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,4.0,4,Low
47,2010,12,8.8,-20.0,-7.2,107.3,31.7,85.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,135820.0,15.9,4.0,6,Medium
47,2011,1,4.9,-32.5,-11.1,20.9,23.3,51.1,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,6.0,5,Medium
47,2011,2,7.0,-20.1,-9.4,78.4,27.4,56.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,5.0,4,Low
47,2011,3,8.6,-22.7,-4.0,113.09999999999998,32.8,69.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,4.0,3,Low
47,2011,4,21.0,-6.2,4.3,167.8,38.2,82.4,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,3.0,7,Medium
47,2011,5,25.600000000000005,2.0,11.9,169.0,25.0,54.70000000000001,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,7.0,6,Medium
47,2011,6,29.8,8.0,17.5,98.2,33.6,68.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,6.0,14,High
47,2011,7,32.2,13.3,21.5,57.3,30.8,58.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,14.0,7,Medium
47,2011,8,28.6,11.2,19.3,167.9,37.5,81.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,7.0,8,High
47,2011,9,27.2,5.4,15.9,132.0,22.9,66.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,8.0,8,High
47,2011,10,21.899999999999995,-3.5,8.8,97.7,30.399999999999995,69.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,8.0,6,Medium
47,2011,11,15.6,-8.5,3.9,54.29999999999999,25.5,62.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,6.0,3,Low
47,2011,12,7.7,-24.9,-4.2,98.5,24.6,60.1,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137058.0,15.9,3.0,2,Low
47,2012,1,3.3,-28.6,-9.6,90.8,39.2,81.4,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,2.0,1,Low
47,2012,2,4.3,-22.4,-6.9,34.6,26.8,57.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,1.0,5,Medium
47,2012,3,23.100000000000005,-20.7,1.2,60.70000000000001,34.6,81.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,5.0,6,Medium
47,2012,4,25.3,-3.8,5.1,73.9,33.1,70.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,6.0,8,High
47,2012,5,27.7,2.4,13.9,81.1,24.7,60.1,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,8.0,7,Medium
47,2012,6,31.1,7.6,18.2,73.0,24.4,57.2,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,7.0,11,High
47,2012,7,31.799999999999997,11.2,21.3,41.0,20.1,52.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,11.0,9,High
47,2012,8,30.8,11.3,20.2,85.8,27.3,62.3,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,9.0,11,High
47,2012,9,25.5,3.7,14.4,123.1,29.9,89.3,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,11.0,2,Low
47,2012,10,19.6,-0.5,9.3,125.1,36.0,72.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,2.0,4,Low
47,2012,11,15.4,-12.7,-0.2,15.7,27.9,58.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,4.0,8,High
47,2012,12,10.5,-18.9,-5.1,153.6,29.200000000000003,74.2,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,138680.0,15.9,8.0,9,High
47,2013,1,8.3,-29.1,-10.2,68.5,39.4,88.2,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,9.0,11,High
47,2013,2,2.2,-24.0,-8.2,54.6,31.1,62.6,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,11.0,5,Medium
47,2013,3,10.7,-15.5,-2.4,44.6,27.2,58.3,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,5.0,4,Low
47,2013,4,19.6,-7.599999999999999,4.3,69.0,34.1,70.9,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,4.0,3,Low
47,2013,5,28.899999999999995,-0.1,13.4,118.40000000000002,30.5,65.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,3.0,9,High
47,2013,6,27.8,6.4,16.4,132.3,27.0,59.8,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,9.0,8,High
47,2013,7,30.9,9.2,20.7,50.6,26.5,72.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,8.0,8,High
47,2013,8,27.4,9.7,18.6,73.5,23.2,51.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,8.0,11,High
47,2013,9,26.8,4.2,14.1,101.0,24.399999999999995,54.0,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,11.0,3,Low
47,2013,10,22.0,-3.8,9.1,78.4,29.8,72.7,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,3.0,10,High
47,2013,11,15.0,-16.6,-0.20000000000000004,101.59999999999998,43.6,90.40000000000002,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,10.0,6,Medium
47,2013,12,7.0,-31.2,-10.3,77.2,27.8,56.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,136370.0,15.9,6.0,4,Low
47,2014,1,6.099999999999999,-29.3,-11.699999999999998,66.8,35.1,76.3,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137945.0,15.9,4.0,3,Low
47,2014,2,3.2,-25.1,-10.6,54.5,34.9,73.4,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137945.0,15.9,3.0,1,Low
47,2014,3,4.6,-22.399999999999995,-8.1,67.9,32.9,69.5,8985.0,1.917863026594493,2.7604424049888223,1944.0,2111184.0,2473344.0,173.0,0.0,108.0,120.0,31.0,7.0,8486.0,60.0,5550.0,1040.0,2017.0,274.0,298.0,137945.0,15.9,1.0,6,Medium
